#BGC Name	Family Number
gb4_2_c02352_NODE_23...region001	4555
gb5_2_c02178_NODE_21...region001	4555
gb6_c07556_NODE_75...region001	4555
gb7_c03351_NODE_33...region001	4555
gb8_2_c19208_NODE_19...region001	4555
gb9_c02753_NODE_27...region001	4555
gb126_c08895_NODE_88...region001	4557
gb278_c03661_NODE_36...region001	4557
gb305_c01868_NODE_18...region001	4557
gb10_c09465_NODE_94...region001	4560
gb126_c09054_NODE_90...region001	4560
gb4_2_c05835_NODE_58...region001	4560
gb7_c03219_NODE_32...region001	4560
gb8_2_c03289_NODE_32...region001	4560
gb9_c09252_NODE_92...region001	4560
gb126_c09194_NODE_91...region001	4562
gb278_c07260_NODE_72...region001	4562
gb126_c09825_NODE_98...region001	4565
gb278_c09788_NODE_97...region001	4565
gb305_c10328_NODE_10...region001	4565
gb126_c03923_NODE_39...region001	4567
gb126_c09929_NODE_99...region001	4567
gb278_c02895_NODE_28...region001	4567
gb4_2_c04959_NODE_49...region001	4567
gb5_2_c08745_NODE_87...region001	4567
gb6_c05116_NODE_51...region001	4567
gb7_c07956_NODE_79...region001	4567
gb8_2_c25605_NODE_25...region001	4567
gb9_c04724_NODE_47...region001	4567
gb126_c10327_NODE_10...region001	4570
Pf11_c00115_NODE_11...region001	4571
Pf4_c01778_NODE_17...region001	4571
gb10_c12032_NODE_12...region001	4571
gb126_c10414_NODE_10...region001	4571
gb278_c08824_NODE_88...region001	4571
gb2_2_c10574_NODE_10...region001	4571
gb305_c00683_NODE_68...region001	4571
gb5_2_c18814_NODE_18...region001	4571
gb6_c16464_NODE_16...region001	4571
gb7_c11886_NODE_11...region001	4571
gb126_c10692_NODE_10...region001	4574
gb126_c11162_NODE_11...region001	4576
gb126_c11948_NODE_11...region001	4584
gb126_c12535_NODE_12...region001	4587
gb1_c10931_NODE_10...region001	4587
gb126_c14266_NODE_14...region001	4592
gb10_c11694_NODE_11...region001	4593
gb126_c14485_NODE_14...region001	4593
gb1_c10602_NODE_10...region001	4593
gb126_c15033_NODE_15...region001	4597
gb126_c15278_NODE_15...region001	4599
gb278_c13483_NODE_13...region001	4599
gb305_c14802_NODE_14...region001	4599
gb5_2_c21268_NODE_21...region001	4599
gb126_c14838_NODE_14...region001	4600
gb126_c15279_NODE_15...region001	4600
gb126_c15768_NODE_15...region001	4602
Pf4_c12540_NODE_12...region001	4604
Pf8_c12267_NODE_12...region001	4604
gb10_c18183_NODE_18...region001	4604
gb126_c15960_NODE_15...region001	4604
gb1_c14974_NODE_14...region001	4604
gb278_c15336_NODE_15...region001	4604
gb2_2_c14654_NODE_14...region001	4604
gb2_2_c19132_NODE_19...region001	4604
gb305_c15352_NODE_15...region001	4604
gb3_2_c08085_NODE_80...region001	4604
gb4_2_c17894_NODE_17...region001	4604
gb4_2_c22707_NODE_22...region001	4604
gb5_2_c20727_NODE_20...region001	4604
gb6_c18824_NODE_18...region001	4604
gb7_c21549_NODE_21...region001	4604
gb8_2_c19244_NODE_19...region001	4604
gb9_c17880_NODE_17...region001	4604
gb10_c24984_NODE_24...region001	4605
gb126_c16054_NODE_16...region001	4605
gb2_2_c18387_NODE_18...region001	4605
gb305_c11095_NODE_11...region001	4605
gb7_c12332_NODE_12...region001	4605
gb126_c16128_NODE_16...region001	4606
gb278_c07514_NODE_75...region001	4606
gb305_c09283_NODE_92...region001	4606
gb126_c16797_NODE_16...region001	4611
gb126_c19646_NODE_19...region001	4623
gb278_c12808_NODE_12...region001	4623
gb305_c13171_NODE_13...region001	4623
gb126_c22096_NODE_22...region001	4624
gb1_c00525_NODE_52...region001	4649
gb10_c05908_NODE_59...region001	4681
gb1_c02073_NODE_20...region001	4681
gb5_2_c02679_NODE_26...region001	4681
gb8_2_c25290_NODE_25...region001	4681
Aply16_c03173_NODE_31...region001	4702
Pf12_c13509_NODE_13...region001	4702
Pf7_c00040_NODE_40...region001	4702
Pf7_c07644_NODE_76...region001	4702
gb10_c09858_NODE_98...region001	4702
gb1_c04111_NODE_41...region001	4702
gb2_2_c07315_NODE_73...region001	4702
gb3_2_c10269_NODE_10...region001	4702
gb4_2_c08860_NODE_88...region001	4702
gb5_2_c09959_NODE_99...region001	4702
gb6_c25305_NODE_25...region001	4702
gb7_c26309_NODE_26...region001	4702
gb8_2_c11162_NODE_11...region001	4702
gb9_c06906_NODE_69...region001	4702
gb1_c06249_NODE_62...region001	4715
gb10_c04456_NODE_44...region001	4720
gb1_c06716_NODE_67...region001	4720
gb2_2_c05347_NODE_53...region001	4720
gb3_2_c00762_NODE_76...region001	4720
gb4_2_c07009_NODE_70...region001	4720
gb5_2_c02061_NODE_20...region001	4720
gb6_c01284_NODE_12...region001	4720
gb7_c00867_NODE_86...region001	4720
gb8_2_c00374_NODE_37...region001	4720
gb9_c06509_NODE_65...region001	4720
Pf11_c10834_NODE_10...region001	4726
Pf9_c05009_NODE_50...region001	4726
gb10_c09791_NODE_97...region001	4726
gb1_c07991_NODE_79...region001	4726
gb3_2_c00083_NODE_83...region001	4726
gb3_2_c11815_NODE_11...region001	4726
gb4_2_c01032_NODE_10...region001	4726
gb6_c02798_NODE_27...region001	4726
gb9_c09841_NODE_98...region001	4726
gb1_c09655_NODE_96...region001	4735
gb1_c11500_NODE_11...region001	4744
Pf8_c15452_NODE_15...region001	4751
gb1_c12949_NODE_12...region001	4751
gb5_2_c04717_NODE_47...region001	4751
Pf4_c13322_NODE_13...region001	4766
gb10_c10593_NODE_10...region001	4766
gb1_c15408_NODE_15...region001	4766
gb278_c02787_NODE_27...region001	4766
gb2_2_c08317_NODE_83...region001	4766
gb305_c02604_NODE_26...region001	4766
gb6_c15983_NODE_15...region001	4766
gb8_2_c22029_NODE_22...region001	4766
gb1_c15615_NODE_15...region001	4767
gb278_c01631_NODE_16...region001	4767
gb3_2_c11259_NODE_11...region001	4767
gb1_c21085_NODE_21...region001	4785
gb2_2_c22686_NODE_22...region001	4785
gb9_c18492_NODE_18...region001	4785
gb126_c15387_NODE_15...region001	4797
gb278_c00191_NODE_19...region001	4797
gb305_c03069_NODE_30...region001	4797
gb126_c11548_NODE_11...region001	4798
gb278_c00213_NODE_21...region001	4798
gb305_c00241_NODE_24...region001	4798
gb278_c01105_NODE_11...region001	4816
gb5_2_c00156_NODE_15...region001	4816
gb278_c01598_NODE_15...region001	4820
Aply22_c10222_NODE_10...region001	4838
Pf10_c06649_NODE_66...region001	4838
Pf12_c15649_NODE_15...region001	4838
Pf5_c04887_NODE_48...region001	4838
gb126_c01052_NODE_10...region001	4838
gb1_c00578_NODE_57...region001	4838
gb278_c03135_NODE_31...region001	4838
gb305_c01102_NODE_11...region001	4838
gb9_c01786_NODE_17...region001	4838
gb126_c07306_NODE_73...region001	4843
gb278_c03647_NODE_36...region001	4843
gb305_c01255_NODE_12...region001	4843
gb126_c04388_NODE_43...region001	4844
gb278_c03659_NODE_36...region001	4844
gb305_c04163_NODE_41...region001	4844
gb126_c17671_NODE_17...region001	4852
gb278_c04012_NODE_40...region001	4852
gb305_c12146_NODE_12...region001	4852
gb278_c04743_NODE_47...region001	4855
Pf4_c13142_NODE_13...region001	4859
Pf6_c19264_NODE_19...region001	4859
Pf7_c12520_NODE_12...region001	4859
Pf9_c17643_NODE_17...region001	4859
gb126_c08141_NODE_81...region001	4859
gb278_c05137_NODE_51...region001	4859
gb305_c05927_NODE_59...region001	4859
gb5_2_c21239_NODE_21...region001	4859
Aply21_c00973_NODE_97...region001	4861
Pf11_c12979_NODE_12...region001	4861
Pf7_c11144_NODE_11...region001	4861
gb10_c19406_NODE_19...region001	4861
gb126_c00260_NODE_26...region001	4861
gb278_c05185_NODE_51...region001	4861
gb305_c05940_NODE_59...region001	4861
gb4_2_c14452_NODE_14...region001	4861
gb126_c04457_NODE_44...region001	4862
gb126_c11887_NODE_11...region001	4862
gb278_c03365_NODE_33...region001	4862
gb278_c05422_NODE_54...region001	4862
gb305_c19090_NODE_19...region001	4862
gb305_c19503_NODE_19...region001	4862
gb278_c05488_NODE_54...region001	4865
gb126_c07811_NODE_78...region001	4867
gb278_c05843_NODE_58...region001	4867
gb278_c05947_NODE_59...region001	4868
gb305_c05838_NODE_58...region001	4868
gb3_2_c16568_NODE_16...region001	4868
gb7_c21552_NODE_21...region001	4868
gb278_c06194_NODE_61...region001	4869
gb278_c06963_NODE_69...region001	4876
gb126_c03145_NODE_31...region001	4877
gb278_c07114_NODE_71...region001	4877
gb278_c07556_NODE_75...region001	4884
gb278_c07736_NODE_77...region001	4886
Pf11_c10052_NODE_10...region001	4887
gb126_c04916_NODE_49...region001	4887
gb278_c07867_NODE_78...region001	4887
gb278_c09003_NODE_90...region001	4892
gb305_c06410_NODE_64...region001	4892
gb278_c09695_NODE_96...region001	4894
gb126_c11554_NODE_11...region001	4900
gb278_c12339_NODE_12...region001	4900
gb305_c18869_NODE_18...region001	4900
gb7_c27502_NODE_27...region001	4900
gb278_c12567_NODE_12...region001	4901
gb126_c10251_NODE_10...region001	4908
gb278_c13620_NODE_13...region001	4908
gb305_c14950_NODE_14...region001	4908
gb278_c14388_NODE_14...region001	4912
gb126_c17380_NODE_17...region001	4913
gb278_c14534_NODE_14...region001	4913
gb278_c14730_NODE_14...region001	4914
gb305_c04845_NODE_48...region001	4914
gb305_c06816_NODE_68...region001	4914
gb5_2_c20378_NODE_20...region001	4914
gb7_c04330_NODE_43...region001	4914
gb7_c23914_NODE_23...region001	4914
gb8_2_c17805_NODE_17...region001	4914
gb278_c15647_NODE_15...region001	4919
gb278_c15772_NODE_15...region001	4920
gb278_c16410_NODE_16...region001	4923
gb305_c09877_NODE_98...region001	4923
gb305_c17024_NODE_17...region001	4923
gb278_c17623_NODE_17...region001	4928
gb278_c18520_NODE_18...region001	4931
gb278_c18736_NODE_18...region001	4933
gb305_c19878_NODE_19...region001	4933
gb10_c15163_NODE_15...region001	4936
gb126_c16941_NODE_16...region001	4936
gb278_c18952_NODE_18...region001	4936
gb305_c15618_NODE_15...region001	4936
gb278_c19291_NODE_19...region001	4937
gb8_2_c01797_NODE_17...region001	4937
gb9_c07992_NODE_79...region001	4937
gb278_c20619_NODE_20...region001	4942
gb2_2_c00030_NODE_30...region001	4946
gb7_c00059_NODE_59...region001	4946
gb8_2_c00092_NODE_92...region001	4946
gb9_c00226_NODE_22...region001	4946
gb10_c01836_NODE_18...region001	4953
gb126_c00187_NODE_18...region001	4953
gb1_c00142_NODE_14...region001	4953
gb278_c05597_NODE_55...region001	4953
gb2_2_c00104_NODE_10...region001	4953
gb305_c02042_NODE_20...region001	4953
gb3_2_c00115_NODE_11...region001	4953
gb4_2_c01342_NODE_13...region001	4953
gb5_2_c01908_NODE_19...region001	4953
gb8_2_c00794_NODE_79...region001	4953
gb9_c00597_NODE_59...region001	4953
gb10_c06490_NODE_64...region001	4958
gb1_c01342_NODE_13...region001	4958
gb2_2_c00232_NODE_23...region001	4958
gb3_2_c08495_NODE_84...region001	4958
gb4_2_c01379_NODE_13...region001	4958
gb5_2_c01867_NODE_18...region001	4958
gb6_c00140_NODE_14...region001	4958
gb7_c00160_NODE_16...region001	4958
gb8_2_c00075_NODE_75...region001	4958
gb9_c01415_NODE_14...region001	4958
gb10_c00009_NODE_9_...region001	4959
gb1_c00373_NODE_37...region001	4959
gb278_c00006_NODE_6_...region001	4959
gb2_2_c00233_NODE_23...region001	4959
gb3_2_c02217_NODE_22...region001	4959
gb4_2_c00229_NODE_22...region001	4959
gb5_2_c05726_NODE_57...region001	4959
gb6_c00896_NODE_89...region001	4959
gb7_c00041_NODE_41...region001	4959
gb9_c00016_NODE_16...region001	4959
Pf11_c03219_NODE_32...region001	4960
Pf4_c08503_NODE_85...region001	4960
Pf6_c12517_NODE_12...region001	4960
Pf7_c02001_NODE_20...region001	4960
Pf9_c01694_NODE_16...region001	4960
gb10_c01030_NODE_10...region001	4960
gb1_c00140_NODE_14...region001	4960
gb2_2_c00302_NODE_30...region001	4960
gb3_2_c00214_NODE_21...region001	4960
gb4_2_c00161_NODE_16...region001	4960
gb5_2_c00456_NODE_45...region001	4960
gb6_c00063_NODE_63...region001	4960
gb7_c00278_NODE_27...region001	4960
gb8_2_c06591_NODE_65...region001	4960
gb9_c00561_NODE_56...region001	4960
Pf4_c15178_NODE_15...region001	4964
gb10_c07203_NODE_72...region001	4964
gb126_c23592_NODE_23...region001	4964
gb1_c00322_NODE_32...region001	4964
gb2_2_c00445_NODE_44...region001	4964
gb3_2_c00786_NODE_78...region001	4964
gb6_c03034_NODE_30...region001	4964
gb2_2_c02575_NODE_25...region001	4985
gb8_2_c02045_NODE_20...region001	4985
Pf12_c00022_NODE_22...region001	4988
Pf5_c00622_NODE_62...region001	4988
Pf6_c02221_NODE_22...region001	4988
Pf8_c03665_NODE_36...region001	4988
gb1_c03667_NODE_36...region001	4988
gb2_2_c02772_NODE_27...region001	4988
gb4_2_c01021_NODE_10...region001	4988
gb5_2_c00274_NODE_27...region001	4988
gb5_2_c00840_NODE_84...region001	4988
gb6_c03385_NODE_33...region001	4988
gb8_2_c01087_NODE_10...region001	4988
gb9_c01191_NODE_11...region001	4988
Pf4_c05358_NODE_53...region001	4990
Pf9_c10726_NODE_10...region001	4990
gb10_c12975_NODE_12...region001	4990
gb1_c01892_NODE_18...region001	4990
gb278_c00583_NODE_58...region001	4990
gb2_2_c02949_NODE_29...region001	4990
gb3_2_c22608_NODE_22...region001	4990
gb4_2_c05223_NODE_52...region001	4990
gb4_2_c09513_NODE_95...region001	4990
gb6_c03226_NODE_32...region001	4990
gb7_c01858_NODE_18...region001	4990
gb8_2_c08010_NODE_80...region001	4990
gb8_2_c16314_NODE_16...region001	4990
gb9_c12129_NODE_12...region001	4990
Aply21_c01199_NODE_11...region001	4991
Pf11_c03417_NODE_34...region001	4991
gb10_c03532_NODE_35...region001	4991
gb1_c01609_NODE_16...region001	4991
gb2_2_c03033_NODE_30...region001	4991
gb4_2_c01973_NODE_19...region001	4991
gb5_2_c12040_NODE_12...region001	4991
gb7_c02072_NODE_20...region001	4991
gb10_c07720_NODE_77...region001	4996
gb1_c00510_NODE_51...region001	4996
gb2_2_c04092_NODE_40...region001	4996
gb305_c06482_NODE_64...region001	4996
gb4_2_c01140_NODE_11...region001	4996
gb5_2_c03125_NODE_31...region001	4996
gb6_c06046_NODE_60...region001	4996
gb7_c15771_NODE_15...region001	4996
gb8_2_c05129_NODE_51...region001	4996
gb9_c04254_NODE_42...region001	4996
gb2_2_c05433_NODE_54...region001	5005
gb3_2_c13309_NODE_13...region001	5005
gb7_c01800_NODE_18...region001	5005
gb8_2_c01909_NODE_19...region001	5005
gb1_c06292_NODE_62...region001	5010
gb2_2_c06290_NODE_62...region001	5010
gb4_2_c03909_NODE_39...region001	5010
gb6_c13170_NODE_13...region001	5010
gb7_c02774_NODE_27...region001	5010
gb8_2_c01336_NODE_13...region001	5010
gb10_c02957_NODE_29...region001	5015
gb1_c00635_NODE_63...region001	5015
gb2_2_c06728_NODE_67...region001	5015
gb3_2_c00235_NODE_23...region001	5015
gb4_2_c07156_NODE_71...region001	5015
gb5_2_c00246_NODE_24...region001	5015
gb6_c00355_NODE_35...region001	5015
gb7_c00286_NODE_28...region001	5015
gb8_2_c00149_NODE_14...region001	5015
gb9_c00351_NODE_35...region001	5015
Pf10_c04529_NODE_45...region001	5017
Pf12_c09042_NODE_90...region001	5017
Pf7_c05601_NODE_56...region001	5017
gb126_c07700_NODE_77...region001	5017
gb2_2_c06764_NODE_67...region001	5017
gb305_c07236_NODE_72...region001	5017
gb10_c00293_NODE_29...region001	5018
gb1_c06468_NODE_64...region001	5018
gb2_2_c06799_NODE_67...region001	5018
gb3_2_c00342_NODE_34...region001	5018
gb4_2_c02884_NODE_28...region001	5018
gb5_2_c00328_NODE_32...region001	5018
gb6_c00378_NODE_37...region001	5018
gb7_c00677_NODE_67...region001	5018
gb8_2_c01194_NODE_11...region001	5018
gb9_c00194_NODE_19...region001	5018
gb1_c14889_NODE_14...region001	5038
gb2_2_c09888_NODE_98...region001	5038
gb3_2_c17326_NODE_17...region001	5038
gb9_c10448_NODE_10...region001	5038
Pf8_c13455_NODE_13...region001	5048
gb2_2_c12649_NODE_12...region001	5048
gb4_2_c12155_NODE_12...region001	5048
Pf4_c15780_NODE_15...region001	5050
Pf8_c11338_NODE_11...region001	5050
gb126_c18321_NODE_18...region001	5050
gb1_c04732_NODE_47...region001	5050
gb2_2_c12815_NODE_12...region001	5050
gb305_c04150_NODE_41...region001	5050
gb305_c11819_NODE_11...region001	5050
gb3_2_c04542_NODE_45...region001	5050
gb4_2_c04284_NODE_42...region001	5050
gb4_2_c09777_NODE_97...region001	5050
gb5_2_c21977_NODE_21...region001	5050
gb6_c13542_NODE_13...region001	5050
gb6_c17851_NODE_17...region001	5050
gb7_c21099_NODE_21...region001	5050
gb9_c04654_NODE_46...region001	5050
gb10_c12322_NODE_12...region001	5065
gb1_c12921_NODE_12...region001	5065
gb2_2_c14138_NODE_14...region001	5065
gb305_c09665_NODE_96...region001	5065
gb3_2_c08127_NODE_81...region001	5065
gb4_2_c11015_NODE_11...region001	5065
gb5_2_c03892_NODE_38...region001	5065
gb6_c05469_NODE_54...region001	5065
gb6_c15798_NODE_15...region001	5065
gb8_2_c17567_NODE_17...region001	5065
gb9_c13203_NODE_13...region001	5065
gb9_c19839_NODE_19...region001	5065
Aply22_c10445_NODE_10...region001	5071
gb2_2_c15813_NODE_15...region001	5071
gb3_2_c08037_NODE_80...region001	5071
gb5_2_c23336_NODE_23...region001	5071
gb6_c19694_NODE_19...region001	5071
gb7_c19383_NODE_19...region001	5071
gb2_2_c17606_NODE_17...region001	5081
gb3_2_c13364_NODE_13...region001	5081
gb10_c08586_NODE_85...region001	5084
gb1_c07891_NODE_78...region001	5084
gb2_2_c18514_NODE_18...region001	5084
gb4_2_c08168_NODE_81...region001	5084
gb6_c12328_NODE_12...region001	5084
gb9_c21422_NODE_21...region001	5084
gb1_c17144_NODE_17...region001	5085
gb2_2_c18695_NODE_18...region001	5085
gb3_2_c25362_NODE_25...region001	5085
gb4_2_c02780_NODE_27...region001	5085
gb2_2_c19421_NODE_19...region001	5091
gb4_2_c12283_NODE_12...region001	5091
gb5_2_c16396_NODE_16...region001	5091
gb6_c07128_NODE_71...region001	5091
gb6_c26181_NODE_26...region001	5091
gb8_2_c04644_NODE_46...region001	5091
gb9_c07647_NODE_76...region001	5091
gb9_c17496_NODE_17...region001	5091
gb2_2_c20284_NODE_20...region001	5094
gb2_2_c20513_NODE_20...region001	5095
gb4_2_c21098_NODE_21...region001	5095
gb7_c26689_NODE_26...region001	5095
gb9_c20384_NODE_20...region001	5095
gb9_c24136_NODE_24...region001	5095
gb1_c08484_NODE_84...region001	5096
gb2_2_c21123_NODE_21...region001	5096
gb305_c02612_NODE_26...region001	5096
gb7_c07748_NODE_77...region001	5096
gb2_2_c21164_NODE_21...region001	5097
gb3_2_c23806_NODE_23...region001	5097
gb4_2_c21127_NODE_21...region001	5097
gb5_2_c08788_NODE_87...region001	5097
gb6_c22675_NODE_22...region001	5097
gb7_c20772_NODE_20...region001	5097
gb9_c21310_NODE_21...region001	5097
gb305_c00004_NODE_4_...region001	5104
Pf12_c09259_NODE_92...region001	5108
gb10_c01801_NODE_18...region001	5108
gb10_c11981_NODE_11...region001	5108
gb126_c00008_NODE_8_...region001	5108
gb1_c07350_NODE_73...region001	5108
gb1_c12121_NODE_12...region001	5108
gb278_c00067_NODE_67...region001	5108
gb2_2_c15858_NODE_15...region001	5108
gb305_c00068_NODE_68...region001	5108
gb305_c01160_NODE_11...region001	5108
gb3_2_c03053_NODE_30...region001	5108
gb6_c05056_NODE_50...region001	5108
gb7_c00098_NODE_98...region001	5108
gb8_2_c08507_NODE_85...region001	5108
gb8_2_c10665_NODE_10...region001	5108
gb9_c00634_NODE_63...region001	5108
gb9_c14774_NODE_14...region001	5108
gb305_c00291_NODE_29...region001	5112
Pf9_c00350_NODE_35...region001	5113
gb10_c03253_NODE_32...region001	5113
gb126_c01571_NODE_15...region001	5113
gb278_c01296_NODE_12...region001	5113
gb305_c00339_NODE_33...region001	5113
gb3_2_c00261_NODE_26...region001	5113
gb4_2_c00311_NODE_31...region001	5113
gb4_2_c03865_NODE_38...region001	5113
gb5_2_c00710_NODE_71...region001	5113
gb6_c02421_NODE_24...region001	5113
Aply22_c04022_NODE_40...region001	5114
Pf8_c12625_NODE_12...region001	5114
gb126_c06597_NODE_65...region001	5114
gb305_c00476_NODE_47...region001	5114
Pf7_c00001_NODE_1_...region001	5115
gb126_c09102_NODE_91...region001	5115
gb126_c16835_NODE_16...region001	5115
gb1_c08102_NODE_81...region001	5115
gb1_c14624_NODE_14...region001	5115
gb278_c01639_NODE_16...region001	5115
gb305_c00513_NODE_51...region001	5115
gb4_2_c03643_NODE_36...region001	5115
gb5_2_c02426_NODE_24...region001	5115
Pf11_c13762_NODE_13...region001	5116
Pf12_c12222_NODE_12...region001	5116
gb126_c18172_NODE_18...region001	5116
gb278_c07475_NODE_74...region001	5116
gb2_2_c08239_NODE_82...region001	5116
gb305_c00529_NODE_52...region001	5116
gb3_2_c04867_NODE_48...region001	5116
gb7_c04246_NODE_42...region001	5116
gb305_c00548_NODE_54...region001	5117
gb126_c00765_NODE_76...region001	5119
gb278_c00525_NODE_52...region001	5119
gb305_c00623_NODE_62...region001	5119
gb4_2_c00577_NODE_57...region001	5119
gb6_c00326_NODE_32...region001	5119
gb6_c18849_NODE_18...region001	5119
gb305_c00876_NODE_87...region001	5122
gb126_c01189_NODE_11...region001	5133
gb126_c19073_NODE_19...region001	5133
gb1_c17850_NODE_17...region001	5133
gb278_c03145_NODE_31...region001	5133
gb305_c01497_NODE_14...region001	5133
gb126_c02146_NODE_21...region001	5138
gb1_c13232_NODE_13...region001	5138
gb278_c00233_NODE_23...region001	5138
gb305_c01866_NODE_18...region001	5138
gb9_c12356_NODE_12...region001	5138
gb126_c02292_NODE_22...region001	5142
gb1_c18732_NODE_18...region001	5142
gb278_c02075_NODE_20...region001	5142
gb305_c02077_NODE_20...region001	5142
Pf4_c02240_NODE_22...region001	5151
gb305_c03430_NODE_34...region001	5151
gb8_2_c04826_NODE_48...region001	5151
gb305_c03443_NODE_34...region001	5152
gb278_c13373_NODE_13...region001	5153
gb305_c03465_NODE_34...region001	5153
gb7_c05240_NODE_52...region001	5153
gb126_c11123_NODE_11...region001	5154
gb305_c03505_NODE_35...region001	5154
gb305_c03572_NODE_35...region001	5156
gb126_c06444_NODE_64...region001	5157
gb126_c22915_NODE_22...region001	5157
gb278_c07533_NODE_75...region001	5157
gb278_c17428_NODE_17...region001	5157
gb305_c03629_NODE_36...region001	5157
Aply16_c04810_NODE_48...region001	5163
gb278_c03727_NODE_37...region001	5163
gb305_c04312_NODE_43...region001	5163
gb305_c04504_NODE_45...region001	5165
gb305_c04715_NODE_47...region001	5167
Aply22_c07247_NODE_72...region001	5172
Pf10_c03252_NODE_32...region001	5172
gb305_c05197_NODE_51...region001	5172
gb305_c05509_NODE_55...region001	5174
gb126_c10464_NODE_10...region001	5175
gb278_c05061_NODE_50...region001	5175
gb305_c05796_NODE_57...region001	5175
gb126_c05360_NODE_53...region001	5181
gb278_c01784_NODE_17...region001	5181
gb305_c06331_NODE_63...region001	5181
gb126_c02763_NODE_27...region001	5192
gb126_c08114_NODE_81...region001	5192
gb278_c02660_NODE_26...region001	5192
gb278_c08024_NODE_80...region001	5192
gb2_2_c08126_NODE_81...region001	5192
gb2_2_c15602_NODE_15...region001	5192
gb305_c07722_NODE_77...region001	5192
gb8_2_c24188_NODE_24...region001	5192
gb278_c07544_NODE_75...region001	5194
gb305_c08475_NODE_84...region001	5194
gb305_c08664_NODE_86...region001	5196
gb305_c08733_NODE_87...region001	5198
gb278_c01944_NODE_19...region001	5201
gb305_c09421_NODE_94...region001	5201
gb305_c09430_NODE_94...region001	5202
gb278_c09709_NODE_97...region001	5210
gb305_c10410_NODE_10...region001	5210
gb305_c10891_NODE_10...region001	5211
gb126_c07280_NODE_72...region001	5213
gb278_c18212_NODE_18...region001	5213
gb305_c11123_NODE_11...region001	5213
gb305_c12336_NODE_12...region001	5219
gb305_c13039_NODE_13...region001	5223
Aply22_c07606_NODE_76...region001	5226
gb305_c13385_NODE_13...region001	5226
gb278_c09013_NODE_90...region001	5227
gb305_c13545_NODE_13...region001	5227
gb305_c13642_NODE_13...region001	5229
gb278_c12695_NODE_12...region001	5230
gb278_c16043_NODE_16...region001	5230
gb305_c13982_NODE_13...region001	5230
gb126_c14977_NODE_14...region001	5231
gb278_c13986_NODE_13...region001	5231
gb305_c14169_NODE_14...region001	5231
gb305_c14235_NODE_14...region001	5232
gb305_c14389_NODE_14...region001	5234
Pf7_c04572_NODE_45...region001	5240
gb126_c16324_NODE_16...region001	5240
gb2_2_c15868_NODE_15...region001	5240
gb305_c15601_NODE_15...region001	5240
gb3_2_c00530_NODE_53...region001	5240
gb3_2_c00991_NODE_99...region001	5240
gb4_2_c03328_NODE_33...region001	5240
gb10_c12414_NODE_12...region001	5242
gb305_c15770_NODE_15...region001	5242
gb4_2_c22937_NODE_22...region001	5242
gb7_c22121_NODE_22...region001	5242
gb10_c14151_NODE_14...region001	5246
gb305_c16043_NODE_16...region001	5246
gb8_2_c07042_NODE_70...region001	5246
gb278_c17963_NODE_17...region001	5247
gb305_c16183_NODE_16...region001	5247
gb5_2_c04449_NODE_44...region001	5247
gb6_c06527_NODE_65...region001	5247
gb6_c08319_NODE_83...region001	5247
gb305_c17552_NODE_17...region001	5253
gb305_c17559_NODE_17...region001	5254
gb278_c06727_NODE_67...region001	5256
gb305_c18574_NODE_18...region001	5256
gb305_c19033_NODE_19...region001	5258
gb305_c19867_NODE_19...region001	5261
gb305_c19908_NODE_19...region001	5263
gb305_c20068_NODE_20...region001	5264
gb305_c20146_NODE_20...region001	5265
gb305_c20342_NODE_20...region001	5266
gb305_c20749_NODE_20...region001	5267
gb305_c22720_NODE_22...region001	5273
gb1_c01940_NODE_19...region001	5288
gb3_2_c00252_NODE_25...region001	5288
gb5_2_c05307_NODE_53...region001	5288
gb1_c01303_NODE_13...region001	5297
gb3_2_c00568_NODE_56...region001	5297
gb4_2_c00733_NODE_73...region001	5297
gb6_c00401_NODE_40...region001	5297
gb9_c02291_NODE_22...region001	5297
gb3_2_c00587_NODE_58...region001	5298
Pf11_c07982_NODE_79...region001	5335
Pf7_c07582_NODE_75...region001	5335
gb278_c06677_NODE_66...region001	5335
gb2_2_c09466_NODE_94...region001	5335
gb3_2_c03379_NODE_33...region001	5335
gb4_2_c03333_NODE_33...region001	5335
gb7_c03816_NODE_38...region001	5335
gb8_2_c03141_NODE_31...region001	5335
gb8_2_c05194_NODE_51...region001	5335
gb9_c23009_NODE_23...region001	5335
gb3_2_c04364_NODE_43...region001	5343
gb4_2_c10121_NODE_10...region001	5343
gb7_c06897_NODE_68...region001	5343
Pf4_c00715_NODE_71...region001	5352
gb3_2_c05970_NODE_59...region001	5352
gb3_2_c08077_NODE_80...region001	5364
gb3_2_c08273_NODE_82...region001	5369
Pf4_c15423_NODE_15...region001	5374
Pf6_c07437_NODE_74...region001	5374
gb126_c11686_NODE_11...region001	5374
gb2_2_c07279_NODE_72...region001	5374
gb305_c02576_NODE_25...region001	5374
gb3_2_c08860_NODE_88...region001	5374
gb5_2_c04217_NODE_42...region001	5374
gb8_2_c26779_NODE_26...region001	5374
gb126_c15194_NODE_15...region001	5375
gb278_c06456_NODE_64...region001	5375
gb2_2_c16569_NODE_16...region001	5375
gb305_c17477_NODE_17...region001	5375
gb3_2_c08992_NODE_89...region001	5375
gb7_c13661_NODE_13...region001	5375
gb9_c06986_NODE_69...region001	5375
gb3_2_c11473_NODE_11...region001	5387
Pf9_c07025_NODE_70...region001	5391
